user_id,Username,anime_id,Anime Title,rating
455030,zoeannanime,552,Digimon Adventure,9
455030,zoeannanime,1313,Digimon Adventure 02,9
455030,zoeannanime,813,Dragon Ball Z,9
455030,zoeannanime,226,Elfen Lied,9
455030,zoeannanime,5041,Guin Saga,10
455030,zoeannanime,270,Hellsing,10
455030,zoeannanime,509,I My Me! Strawberry Eggs,7
455030,zoeannanime,2034,Lovely★Complex,9
455030,zoeannanime,6115,Lupin III vs. Detective Conan,8
455030,zoeannanime,877,Nana,10
455030,zoeannanime,800,NieA Under 7,8
455030,zoeannanime,1728,Super GALS! Kotobuki Ran,8
455030,zoeannanime,6,Trigun,10
455062,kataanglover1,59,Chobits,8
455062,kataanglover1,6746,Durarara!!,9
455062,kataanglover1,8408,Durarara!! Specials,8
455062,kataanglover1,227,FLCL,10
455062,kataanglover1,120,Fruits Basket,10
455062,kataanglover1,121,Fullmetal Alchemist,10
455062,kataanglover1,134,Gunslinger Girl,8
455062,kataanglover1,3231,Gunslinger Girl: Il Teatrino,6
455062,kataanglover1,4765,Gunslinger Girl: Il Teatrino OVA,7
455062,kataanglover1,379,Heppoko Jikken Animation Excel♥Saga,7
455062,kataanglover1,5630,Higashi no Eden,10
455062,kataanglover1,6372,Higashi no Eden Movie I: The King of Eden,8
455062,kataanglover1,6637,Higashi no Eden Movie II: Paradise Lost,9
455062,kataanglover1,5680,K-On!,10
455062,kataanglover1,7791,K-On!!,10
455062,kataanglover1,1887,Lucky☆Star,10
455062,kataanglover1,853,Ouran Koukou Host Club,10
455062,kataanglover1,167,Scrapped Princess,8
455062,kataanglover1,5681,Summer Wars,10
455062,kataanglover1,849,Suzumiya Haruhi no Yuuutsu,10
455735,Alexatko,857,Air Gear,7
455735,Alexatko,9919,Ao no Exorcist,10
455735,Alexatko,1639,Boku no Pico,9
455735,Alexatko,59,Chobits,8
455735,Alexatko,6880,Deadman Wonderland,10
455735,Alexatko,1535,Death Note,10
455735,Alexatko,1726,Devil May Cry,4
455735,Alexatko,226,Elfen Lied,10
455735,Alexatko,376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",10
455735,Alexatko,317,Final Fantasy VII: Advent Children,10
455735,Alexatko,4725,Ga-Rei: Zero,9
455735,Alexatko,243,Gravitation,9
455735,Alexatko,8074,Highschool of the Dead,6
455735,Alexatko,249,InuYasha,9
455735,Alexatko,228,Jigoku Shoujo,10
455735,Alexatko,1594,Jigoku Shoujo Futakomori,9
455735,Alexatko,877,Nana,7
455735,Alexatko,20,Naruto,10
455735,Alexatko,322,Paradise Kiss,9
455735,Alexatko,2476,School Days,8
455735,Alexatko,741,Sensitive Pornograph,10
455735,Alexatko,3457,Vampire Knight,8
455868,Chibi-Moni,120,Fruits Basket,10
455868,Chibi-Moni,232,Cardcaptor Sakura,10
455868,Chibi-Moni,60,Chrno Crusade,10
455868,Chibi-Moni,61,D.N.Angel,10
455868,Chibi-Moni,5231,Inazuma Eleven,9
455868,Chibi-Moni,9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,8
455868,Chibi-Moni,249,InuYasha,9
455868,Chibi-Moni,452,InuYasha Movie 1: Toki wo Koeru Omoi,8
455868,Chibi-Moni,450,InuYasha Movie 2: Kagami no Naka no Mugenjo,9
455868,Chibi-Moni,451,InuYasha Movie 3: Tenka Hadou no Ken,9
455868,Chibi-Moni,6811,InuYasha: Kanketsu-hen,10
455868,Chibi-Moni,5678,Kobato.,10
455868,Chibi-Moni,2034,Lovely★Complex,10
455868,Chibi-Moni,877,Nana,10
455868,Chibi-Moni,20,Naruto,10
455868,Chibi-Moni,5682,Phantom: Requiem for the Phantom,10
455868,Chibi-Moni,24,School Rumble,8
455868,Chibi-Moni,199,Sen to Chihiro no Kamikakushi,10
455868,Chibi-Moni,177,Tsubasa Chronicle,10
455868,Chibi-Moni,969,Tsubasa Chronicle 2nd Season,9
455868,Chibi-Moni,807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,10
455868,Chibi-Moni,4938,Tsubasa: Shunraiki,8
455868,Chibi-Moni,2685,Tsubasa: Tokyo Revelations,10
455868,Chibi-Moni,5342,Asura Cryin',7
455868,Chibi-Moni,15,Eyeshield 21,8
456100,ObscureLotus,66,Azumanga Daiou The Animation,8
456100,ObscureLotus,6746,Durarara!!,8
456100,ObscureLotus,120,Fruits Basket,10
456100,ObscureLotus,918,Gintama,9
456100,ObscureLotus,457,Mushishi,10
456100,ObscureLotus,1,Cowboy Bebop,10
456100,ObscureLotus,1535,Death Note,10
456100,ObscureLotus,1887,Lucky☆Star,8
456100,ObscureLotus,205,Samurai Champloo,10
456100,ObscureLotus,2216,Shigurui,8
456100,ObscureLotus,849,Suzumiya Haruhi no Yuuutsu,9
456141,shiroiwilliams,6547,Angel Beats!,9
456141,shiroiwilliams,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
456141,shiroiwilliams,9919,Ao no Exorcist,7
456141,shiroiwilliams,6746,Durarara!!,10
456141,shiroiwilliams,918,Gintama,10
456141,shiroiwilliams,8425,Gosick,8
456141,shiroiwilliams,1604,Katekyo Hitman Reborn!,10
456141,shiroiwilliams,2476,School Days,10
456141,shiroiwilliams,1535,Death Note,6
456141,shiroiwilliams,2994,Death Note: Rewrite,6
456141,shiroiwilliams,5060,Hetalia Axis Powers,8
456141,shiroiwilliams,8479,Hetalia World Series,9
456141,shiroiwilliams,10497,Hetalia World Series Specials,8
456141,shiroiwilliams,853,Ouran Koukou Host Club,9
456183,Redsky404,2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,6
456183,Redsky404,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7
456183,Redsky404,1482,D.Gray-man,6
456183,Redsky404,121,Fullmetal Alchemist,8
456183,Redsky404,5114,Fullmetal Alchemist: Brotherhood,10
456183,Redsky404,4725,Ga-Rei: Zero,9
456183,Redsky404,2593,Kara no Kyoukai Movie 1: Fukan Fuukei,8
456183,Redsky404,3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),8
456183,Redsky404,3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,8
456183,Redsky404,4280,Kara no Kyoukai Movie 4: Garan no Dou,8
456183,Redsky404,4282,Kara no Kyoukai Movie 5: Mujun Rasen,9
456183,Redsky404,5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon,8
456183,Redsky404,5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),8
456276,henriquecosta,1735,Naruto: Shippuuden,10
456276,henriquecosta,57,Beck,10
456276,henriquecosta,1535,Death Note,10
456276,henriquecosta,223,Dragon Ball,10
456276,henriquecosta,226,Elfen Lied,8
456276,henriquecosta,121,Fullmetal Alchemist,10
456276,henriquecosta,5114,Fullmetal Alchemist: Brotherhood,10
456276,henriquecosta,245,Great Teacher Onizuka,10
456276,henriquecosta,267,Gungrave,10
456276,henriquecosta,270,Hellsing,10
456276,henriquecosta,3457,Vampire Knight,9
456276,henriquecosta,392,Yuu☆Yuu☆Hakusho,10
456276,henriquecosta,6702,Fairy Tail,9
456276,henriquecosta,21,One Piece,10
456610,AoRyu,235,Detective Conan,10
456610,AoRyu,6702,Fairy Tail,10
456610,AoRyu,7739,11eyes: Momoiro Genmutan,2
456610,AoRyu,57,Beck,9
456610,AoRyu,1575,Code Geass: Hangyaku no Lelouch,10
456610,AoRyu,2904,Code Geass: Hangyaku no Lelouch R2,10
456610,AoRyu,2025,Darker than Black: Kuro no Keiyakusha,10
456610,AoRyu,7338,Darker than Black: Kuro no Keiyakusha Gaiden,10
456610,AoRyu,6573,Darker than Black: Ryuusei no Gemini,10
456610,AoRyu,1535,Death Note,9
456610,AoRyu,8086,Densetsu no Yuusha no Densetsu,10
456610,AoRyu,356,Fate/stay night,10
456610,AoRyu,6922,Fate/stay night Movie: Unlimited Blade Works,10
456610,AoRyu,121,Fullmetal Alchemist,10
456610,AoRyu,5114,Fullmetal Alchemist: Brotherhood,10
456610,AoRyu,8074,Highschool of the Dead,8
456610,AoRyu,5678,Kobato.,9
456610,AoRyu,6114,Rainbow: Nisha Rokubou no Shichinin,10
456610,AoRyu,2104,Seto no Hanayome,9
456610,AoRyu,6979,Shukufuku no Campanella,4
456610,AoRyu,8934,Star Driver: Kagayaki no Takuto,8
456610,AoRyu,4884,Tales of the Abyss,8
456610,AoRyu,6046,Tales of Vesperia: The First Strike,8
456610,AoRyu,392,Yuu☆Yuu☆Hakusho,10
456627,MasterTwanko,269,Bleach,8
456627,MasterTwanko,918,Gintama,9
456627,MasterTwanko,21,One Piece,9
456627,MasterTwanko,11757,Sword Art Online,8
456627,MasterTwanko,3389,Bus Gamer,3
456627,MasterTwanko,11843,Danshi Koukousei no Nichijou,9
456627,MasterTwanko,1535,Death Note,10
456627,MasterTwanko,227,FLCL,9
456627,MasterTwanko,121,Fullmetal Alchemist,8
456627,MasterTwanko,5114,Fullmetal Alchemist: Brotherhood,9
456627,MasterTwanko,4334,Heroman,8
456627,MasterTwanko,1604,Katekyo Hitman Reborn!,8
456627,MasterTwanko,19,Monster,8
456627,MasterTwanko,20,Naruto,8
456627,MasterTwanko,4155,One Piece Film: Strong World,9
456627,MasterTwanko,7724,Shiki,8
456627,MasterTwanko,7674,Bakuman.,7
456814,GT33,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",9
456814,GT33,35073,Overlord II,10
456814,GT33,249,InuYasha,7
456814,GT33,35203,Isekai wa Smartphone to Tomo ni.,10
456814,GT33,1691,Kaze no Stigma,9
456814,GT33,19815,No Game No Life,10
456814,GT33,29803,Overlord,10
456814,GT33,168,s.CRY.ed,10
456814,GT33,400,Seihou Bukyou Outlaw Star,8
456814,GT33,538,Shin Tenchi Muyou!,7
456814,GT33,696,Tenchi Muyou!,7
456814,GT33,539,Tenchi Muyou! Ryououki,8
456814,GT33,540,Tenchi Muyou! Ryououki 2nd Season,7
456814,GT33,541,Tenchi Muyou! Ryououki 3rd Season,8
456814,GT33,1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,6
456814,GT33,392,Yuu☆Yuu☆Hakusho,10
456814,GT33,763,Zoids,8
456814,GT33,712,Zoids Genesis,8
456915,SeraphFX,37403,Ahiru no Sora,8
456915,SeraphFX,38328,Azur Lane,4
456915,SeraphFX,40852,Dr. Stone: Stone Wars,7
456915,SeraphFX,39042,Gaki ni Modotte Yarinaoshi!!!,6
456915,SeraphFX,39463,Gleipnir,5
456915,SeraphFX,37744,Isekai Cheat Magician,3
456915,SeraphFX,40750,Kaifuku Jutsushi no Yarinaoshi,6
456915,SeraphFX,41930,Kamisama ni Natta Hi,8
456915,SeraphFX,40908,Kemono Jihen,6
456915,SeraphFX,40682,Kingdom 3rd Season,10
456915,SeraphFX,44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,7
456915,SeraphFX,31397,Mesu Kyoushi 4: Kegasareta Kyoudan,7
456915,SeraphFX,38265,Muma no Machi Cornelica,7
456915,SeraphFX,31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,1
457179,moeyoanime,57,Beck,7
457179,moeyoanime,5680,K-On!,1
457179,moeyoanime,1887,Lucky☆Star,1
457179,moeyoanime,1961,Arashi no Yoru ni,10
457179,moeyoanime,477,Aria the Animation,6
457179,moeyoanime,120,Fruits Basket,10
457179,moeyoanime,877,Nana,9
457179,moeyoanime,5597,Natsu no Arashi!,10
457179,moeyoanime,24,School Rumble,8
457179,moeyoanime,7311,Suzumiya Haruhi no Shoushitsu,10
457179,moeyoanime,66,Azumanga Daiou The Animation,6
457179,moeyoanime,6802,So Ra No Wo To,8
457232,gammagon,9776,A-Channel,7
457232,gammagon,66,Azumanga Daiou The Animation,8
457232,gammagon,2986,Bamboo Blade,8
457232,gammagon,59,Chobits,10
457232,gammagon,2167,Clannad,10
457232,gammagon,4181,Clannad: After Story,10
457232,gammagon,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",8
457232,gammagon,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7
457232,gammagon,1535,Death Note,10
457232,gammagon,8074,Highschool of the Dead,8
457232,gammagon,7593,Kiss x Sis (TV),9
457232,gammagon,2403,Kodomo no Jikan (TV),9
457232,gammagon,1887,Lucky☆Star,9
457232,gammagon,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
457232,gammagon,10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,7
457232,gammagon,855,Strawberry Panic,10
457232,gammagon,4224,Toradora!,10
457232,gammagon,9331,Yumekui Merry,10
457232,gammagon,849,Suzumiya Haruhi no Yuuutsu,7
457232,gammagon,5680,K-On!,7
457232,gammagon,2966,Ookami to Koushinryou,8
457446,KitsuneDESU,3588,Soul Eater,9
457446,KitsuneDESU,530,Bishoujo Senshi Sailor Moon,7
457446,KitsuneDESU,740,Bishoujo Senshi Sailor Moon R,9
457446,KitsuneDESU,532,Bishoujo Senshi Sailor Moon S,9
457446,KitsuneDESU,1239,Bishoujo Senshi Sailor Moon SuperS,9
457446,KitsuneDESU,996,Bishoujo Senshi Sailor Moon: Sailor Stars,9
457446,KitsuneDESU,226,Elfen Lied,9
457446,KitsuneDESU,4898,Kuroshitsuji,7
457446,KitsuneDESU,6707,Kuroshitsuji II,7
457446,KitsuneDESU,8795,Panty & Stocking with Garterbelt,9
457446,KitsuneDESU,2993,Rosario to Vampire,7
457446,KitsuneDESU,4214,Rosario to Vampire Capu2,7
457446,KitsuneDESU,64,Rozen Maiden,8
457446,KitsuneDESU,1719,Rozen Maiden: Ouvertüre,8
457446,KitsuneDESU,65,Rozen Maiden: Träumend,8
457503,leslie_xD,857,Air Gear,9
457503,leslie_xD,8676,Amagami SS,9
457503,leslie_xD,6547,Angel Beats!,9
457503,leslie_xD,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
457503,leslie_xD,5081,Bakemonogatari,10
457503,leslie_xD,1689,Byousoku 5 Centimeter,7
457503,leslie_xD,2167,Clannad,7
457503,leslie_xD,4181,Clannad: After Story,8
457503,leslie_xD,6746,Durarara!!,9
457503,leslie_xD,121,Fullmetal Alchemist,8
457503,leslie_xD,268,Golden Boy,9
457503,leslie_xD,245,Great Teacher Onizuka,8
457503,leslie_xD,8074,Highschool of the Dead,9
457503,leslie_xD,8525,Kami nomi zo Shiru Sekai,9
457503,leslie_xD,10080,Kami nomi zo Shiru Sekai II,8
457503,leslie_xD,3958,Kannagi,8
457503,leslie_xD,3503,Kanokon,7
457503,leslie_xD,20,Naruto,5
457503,leslie_xD,6512,Nyan Koi!,9
457503,leslie_xD,2476,School Days,3
457503,leslie_xD,8675,Seitokai Yakuindomo,7
457503,leslie_xD,4722,Skip Beat!,7
457503,leslie_xD,4224,Toradora!,10
457503,leslie_xD,2129,True Tears,7
457617,ilusien,788,Eiken: Eikenbu yori Ai wo Komete,4
457617,ilusien,1535,Death Note,8
457617,ilusien,1030,Heisei Tanuki Gassen Ponpoko,7
457617,ilusien,431,Howl no Ugoku Shiro,9
457617,ilusien,4898,Kuroshitsuji,9
457617,ilusien,6707,Kuroshitsuji II,8
457617,ilusien,7148,Ladies versus Butlers!,7
457617,ilusien,1887,Lucky☆Star,7
457617,ilusien,512,Majo no Takkyuubin,9
457617,ilusien,585,Mimi wo Sumaseba,9
457617,ilusien,597,Neko no Ongaeshi,9
457617,ilusien,853,Ouran Koukou Host Club,9
457617,ilusien,7311,Suzumiya Haruhi no Shoushitsu,9
457617,ilusien,849,Suzumiya Haruhi no Yuuutsu,10
457617,ilusien,4382,Suzumiya Haruhi no Yuuutsu (2009),7
457617,ilusien,687,Tokyo Mew Mew,7
457617,ilusien,523,Tonari no Totoro,9
457617,ilusien,934,Higurashi no Naku Koro ni,7
457617,ilusien,8795,Panty & Stocking with Garterbelt,4
457617,ilusien,6500,Seikon no Qwaser,7
457617,ilusien,10165,Nichijou,8
457625,Pururu,7674,Bakuman.,7
457625,Pururu,269,Bleach,8
457625,Pururu,9539,Cardfight!! Vanguard,6
457625,Pururu,6033,Dragon Ball Kai,8
457625,Pururu,9330,Dragon Crisis!,8
457625,Pururu,9367,Freezing,8
457625,Pururu,8425,Gosick,9
457625,Pururu,8841,Kore wa Zombie desu ka?,7
457625,Pururu,9834,Level E,6
457625,Pururu,9756,Mahou Shoujo Madoka★Magica,9
457625,Pururu,1735,Naruto: Shippuuden,10
457625,Pururu,9331,Yumekui Merry,7
457625,Pururu,6772,Break Blade Movie 1: Kakusei no Toki,8
457625,Pururu,8514,Break Blade Movie 2: Ketsubetsu no Michi,8
457625,Pururu,9252,Break Blade Movie 3: Kyoujin no Ato,8
457625,Pururu,9465,Break Blade Movie 4: Sanka no Chi,8
457625,Pururu,7054,Kaichou wa Maid-sama!,10
457625,Pururu,6205,Kämpfer,7
457625,Pururu,20,Naruto,10
457670,Nyctangel,1535,Death Note,9
457670,Nyctangel,5114,Fullmetal Alchemist: Brotherhood,10
457670,Nyctangel,21521,Futa-bu!,10
457670,Nyctangel,777,Hellsing Ultimate,10
457670,Nyctangel,431,Howl no Ugoku Shiro,10
457670,Nyctangel,11061,Hunter x Hunter (2011),7
457670,Nyctangel,18115,Magi: The Kingdom of Magic,10
457670,Nyctangel,35062,Mahoutsukai no Yome,10
457670,Nyctangel,164,Mononoke Hime,7
457670,Nyctangel,19,Monster,6
457670,Nyctangel,877,Nana,8
457670,Nyctangel,12355,Ookami Kodomo no Ame to Yuki,9
457670,Nyctangel,10711,Plastic Neesan,7
457670,Nyctangel,199,Sen to Chihiro no Kamikakushi,9
457670,Nyctangel,11757,Sword Art Online,9
457670,Nyctangel,30721,Hacka Doll The Animation,6
457670,Nyctangel,21,One Piece,7
457722,AiCherushi,4898,Kuroshitsuji,10
457722,AiCherushi,846,School Rumble Ni Gakki,7
457722,AiCherushi,430,Fullmetal Alchemist: The Conqueror of Shamballa,7
457722,AiCherushi,383,Galaxy Angel,9
457722,AiCherushi,653,Galaxy Angel 3,10
457722,AiCherushi,652,Galaxy Angel Z,9
457722,AiCherushi,853,Ouran Koukou Host Club,10
457722,AiCherushi,1597,Panyo Panyo Di Gi Charat,6
457722,AiCherushi,114,Sakigake!! Cromartie Koukou,9
457722,AiCherushi,24,School Rumble,9
457722,AiCherushi,5337,Bakugan Battle Brawlers: New Vestroia,9
457722,AiCherushi,59,Chobits,5
457722,AiCherushi,177,Tsubasa Chronicle,5
458131,CheesyPanda,11759,Accel World,8
458131,CheesyPanda,20787,Black Bullet,8
458131,CheesyPanda,1575,Code Geass: Hangyaku no Lelouch,10
458131,CheesyPanda,6922,Fate/stay night Movie: Unlimited Blade Works,9
458131,CheesyPanda,10793,Guilty Crown,8
458131,CheesyPanda,17265,Log Horizon,9
458131,CheesyPanda,18897,Nisekoi,8
458131,CheesyPanda,19815,No Game No Life,9
458131,CheesyPanda,16498,Shingeki no Kyojin,9
458131,CheesyPanda,11757,Sword Art Online,8
458716,Laluna1,9062,Angel Beats! Specials,7
458716,Laluna1,1498,Black Blood Brothers,7
458716,Laluna1,101,Air,9
458716,Laluna1,656,Air in Summer,9
458716,Laluna1,230,Air Master,10
458716,Laluna1,713,Air Movie,10
458716,Laluna1,1233,Aozora Shoujo-tai,6
458716,Laluna1,937,Appleseed,8
458716,Laluna1,54,Appleseed (Movie),7
458716,Laluna1,2969,Appleseed Saga Ex Machina,6
458716,Laluna1,348,Binzume Yousei,10
458716,Laluna1,6033,Dragon Ball Kai,9
458716,Laluna1,813,Dragon Ball Z,8
458716,Laluna1,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,7
459307,Japakiwi,8876,Koe de Oshigoto! The Animation,7
459307,Japakiwi,10165,Nichijou,7
459307,Japakiwi,8857,Nichijou: Nichijou no 0-wa,8
459307,Japakiwi,9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,7
459307,Japakiwi,2213,Black Jack (TV),10
459307,Japakiwi,223,Dragon Ball,10
459307,Japakiwi,813,Dragon Ball Z,10
459307,Japakiwi,136,Hunter x Hunter,7
459307,Japakiwi,5680,K-On!,9
459307,Japakiwi,30,Neon Genesis Evangelion,7
459307,Japakiwi,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,9
459307,Japakiwi,392,Yuu☆Yuu☆Hakusho,9
459307,Japakiwi,8277,Hyakka Ryouran: Samurai Girls,7
459482,DimmoN,7817,B-gata H-kei,9
459482,DimmoN,57,Beck,9
459482,DimmoN,1535,Death Note,10
459482,DimmoN,226,Elfen Lied,6
459482,DimmoN,3167,Eve no Jikan,9
459482,DimmoN,7465,Eve no Jikan (Movie),9
459482,DimmoN,431,Howl no Ugoku Shiro,6
459482,DimmoN,9041,IS: Infinite Stratos,9
459482,DimmoN,5680,K-On!,5
459482,DimmoN,7791,K-On!!,5
459482,DimmoN,7593,Kiss x Sis (TV),8
459482,DimmoN,634,Koi Kaze,10
459482,DimmoN,8841,Kore wa Zombie desu ka?,8
459482,DimmoN,20,Naruto,6
459482,DimmoN,1210,NHK ni Youkoso!,5
459482,DimmoN,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
459482,DimmoN,64,Rozen Maiden,7
459482,DimmoN,154,Shaman King,8
459482,DimmoN,169,Shingetsutan Tsukihime,8
459482,DimmoN,4224,Toradora!,9
459482,DimmoN,5300,Zoku Natsume Yuujinchou,7
460620,ScottPilgrim456,9330,Dragon Crisis!,8
460620,ScottPilgrim456,9314,Fractale,9
460620,ScottPilgrim456,9367,Freezing,8
460620,ScottPilgrim456,8425,Gosick,9
460620,ScottPilgrim456,9041,IS: Infinite Stratos,8
460620,ScottPilgrim456,8876,Koe de Oshigoto! The Animation,8
460620,ScottPilgrim456,8841,Kore wa Zombie desu ka?,9
460620,ScottPilgrim456,9756,Mahou Shoujo Madoka★Magica,9
460620,ScottPilgrim456,10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,8
460620,ScottPilgrim456,8241,Rio: Rainbow Gate!,7
460620,ScottPilgrim456,8675,Seitokai Yakuindomo,9
460620,ScottPilgrim456,9331,Yumekui Merry,8
460620,ScottPilgrim456,9120,Beelzebub: Hirotta Akachan wa Daimaou!?,9
460620,ScottPilgrim456,5958,Sora no Otoshimono,9
460620,ScottPilgrim456,7858,Sora no Otoshimono: Project Pink,8
460824,moleculation,248,Ichigo 100%,10
460824,moleculation,4224,Toradora!,10
460824,moleculation,66,Azumanga Daiou The Animation,6
460824,moleculation,488,Ichigo Mashimaro,7
460824,moleculation,5680,K-On!,8
460824,moleculation,7791,K-On!!,9
460824,moleculation,489,Kamichu!,8
460824,moleculation,6045,Kimi ni Todoke,8
460824,moleculation,9656,Kimi ni Todoke 2nd Season,10
460824,moleculation,8129,Kuragehime,9
460824,moleculation,853,Ouran Koukou Host Club,8
460824,moleculation,390,Suzuka,9
460824,moleculation,877,Nana,8
460824,moleculation,573,Saber Marionette J,9
461269,ronstunna,11061,Hunter x Hunter (2011),8
461269,ronstunna,12189,Hyouka,6
461269,ronstunna,20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,6
461269,ronstunna,18679,Kill la Kill,7
461269,ronstunna,15379,Kotoura-san,6
461269,ronstunna,14833,Maoyuu Maou Yuusha,7
461269,ronstunna,19815,No Game No Life,6
461269,ronstunna,13599,Robotics;Notes,8
461269,ronstunna,20057,Space☆Dandy,7
461269,ronstunna,23327,Space☆Dandy 2nd Season,6
461269,ronstunna,11757,Sword Art Online,8
461648,Pgalla10,269,Bleach,8
461648,Pgalla10,121,Fullmetal Alchemist,8
461648,Pgalla10,45,Rurouni Kenshin: Meiji Kenkaku Romantan,7
461648,Pgalla10,1827,Seirei no Moribito,9
461648,Pgalla10,6547,Angel Beats!,7
461648,Pgalla10,68,Black Cat (TV),9
461648,Pgalla10,1575,Code Geass: Hangyaku no Lelouch,10
461648,Pgalla10,2904,Code Geass: Hangyaku no Lelouch R2,10
461648,Pgalla10,2025,Darker than Black: Kuro no Keiyakusha,9
461648,Pgalla10,1535,Death Note,10
461648,Pgalla10,120,Fruits Basket,10
461648,Pgalla10,136,Hunter x Hunter,9
461648,Pgalla10,97,Last Exile,8
461648,Pgalla10,2418,Stranger: Mukou Hadan,9
461862,FruitSamurai,21,One Piece,10
461862,FruitSamurai,1,Cowboy Bebop,6
461862,FruitSamurai,2025,Darker than Black: Kuro no Keiyakusha,7
461862,FruitSamurai,6573,Darker than Black: Ryuusei no Gemini,7
461862,FruitSamurai,918,Gintama,10
461862,FruitSamurai,2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,6
461862,FruitSamurai,6945,Gintama: Shiroyasha Koutan,7
461862,FruitSamurai,5060,Hetalia Axis Powers,8
461862,FruitSamurai,8768,Hiyokoi,5
461862,FruitSamurai,8129,Kuragehime,9
461862,FruitSamurai,8424,MM!,9
461862,FruitSamurai,8675,Seitokai Yakuindomo,9
462026,Woeden,9919,Ao no Exorcist,8
462026,Woeden,11061,Hunter x Hunter (2011),9
462026,Woeden,17265,Log Horizon,9
462026,Woeden,14513,Magi: The Labyrinth of Magic,9
462026,Woeden,21,One Piece,10
462026,Woeden,16498,Shingeki no Kyojin,9
462026,Woeden,269,Bleach,7
462026,Woeden,1,Cowboy Bebop,10
462026,Woeden,1535,Death Note,9
462026,Woeden,813,Dragon Ball Z,9
462026,Woeden,226,Elfen Lied,8
462026,Woeden,15,Eyeshield 21,7
462026,Woeden,5114,Fullmetal Alchemist: Brotherhood,9
462026,Woeden,245,Great Teacher Onizuka,10
462026,Woeden,263,Hajime no Ippo,10
462026,Woeden,5258,Hajime no Ippo: New Challenger,10
462026,Woeden,5060,Hetalia Axis Powers,10
462026,Woeden,8074,Highschool of the Dead,8
462026,Woeden,1604,Katekyo Hitman Reborn!,8
462026,Woeden,19,Monster,8
462026,Woeden,20,Naruto,9
462026,Woeden,45,Rurouni Kenshin: Meiji Kenkaku Romantan,9
462026,Woeden,2001,Tengen Toppa Gurren Lagann,10
462026,Woeden,567,The Big O,10
462026,Woeden,6,Trigun,9
462148,unknown-jpg,6547,Angel Beats!,3
462148,unknown-jpg,1689,Byousoku 5 Centimeter,8
462148,unknown-jpg,10163,C: The Money of Soul and Possibility Control,9
462148,unknown-jpg,2167,Clannad,8
462148,unknown-jpg,4181,Clannad: After Story,7
462148,unknown-jpg,6880,Deadman Wonderland,5
462148,unknown-jpg,3702,Detroit Metal City,8
462148,unknown-jpg,2924,ef: A Tale of Memories.,6
462148,unknown-jpg,226,Elfen Lied,4
462148,unknown-jpg,578,Hotaru no Haka,9
462148,unknown-jpg,486,Kino no Tabi: The Beautiful World,10
462148,unknown-jpg,433,"Kumo no Mukou, Yakusoku no Basho",9
462148,unknown-jpg,4898,Kuroshitsuji,6
462148,unknown-jpg,19,Monster,10
462148,unknown-jpg,2966,Ookami to Koushinryou,10
462148,unknown-jpg,5341,Ookami to Koushinryou II,9
462148,unknown-jpg,9253,Steins;Gate,10
462148,unknown-jpg,5681,Summer Wars,6
462148,unknown-jpg,6505,There She Is!!,7
462148,unknown-jpg,6211,Tokyo Magnitude 8.0,9
462148,unknown-jpg,1535,Death Note,6
462148,unknown-jpg,64,Rozen Maiden,5
462148,unknown-jpg,5355,Sengoku Basara,1
462226,Ange_desu,31580,Ajin,9
462226,Ange_desu,1482,D.Gray-man,9
462226,Ange_desu,5114,Fullmetal Alchemist: Brotherhood,10
462226,Ange_desu,12189,Hyouka,10
462226,Ange_desu,32281,Kimi no Na wa.,10
462226,Ange_desu,11771,Kuroko no Basket,10
